source_path,exists,row_count,candidate_columns,source_role,usable_for_fork_exposure,source_gap_reason
outputs\ib0b_mainline_route_definition_v1_3b_control_points_only\zhonghua_ust_jiuwufeng_roundtrip_biji_osmrefresh_v1_3b_route_definition_control_points_used_ib0_candidates.geojson,True,3,case_id|control_id|control_role|highway|included_in_required_way|lat|lon|match_score|matched_id_text|name|name_osm|nearest_ordered_path_offset_m|note|order|ordered_path_length_m|osm_id_current|osm_way_id_current|overlap_ratio|phase|projected_lat|projected_lon|projected_route_dist_m|projection_method|projection_offset_to_osm_m|projection_ok|required|route_action|route_point_warning|route_role|search_window_end_m|search_window_start_m,route_semantic_context_not_fork_inventory,False,"Route semantic, surface, guidepost, facility, trail, path, road, or way context exists, but it is not a governed fork/decision point inventory."
outputs\ib0b_mainline_v1_1\qixing_lengshuikeng_main_peak_20260523\qixing_lengshuikeng_main_peak_20260523_mainline_debug_segments_ib0_matched.csv,True,28,route_id|case_id|case_name|activity_type|activity_name|activity_fp|ia1_version|ia1_dataset_id|ia1_snapshot_tag|input_stage|ab_mode|osm_way_id|name|highway_norm|route_role|mainline_role|distance_to_gpx_m|overlap_ratio|match_score,route_semantic_context_not_fork_inventory,False,"Route semantic, surface, guidepost, facility, trail, path, road, or way context exists, but it is not a governed fork/decision point inventory."
outputs\ib0b_mainline_v1_1\qixing_lengshuikeng_main_peak_20260523\qixing_lengshuikeng_main_peak_20260523_mainline_ib0_matched.geojson,True,28,ab_mode|activity_buffer_fetch_m|activity_buffer_match_m|activity_fp|activity_name|activity_source|activity_type|case_id|case_name|distance_score|distance_to_activity_m|distance_to_gpx_m|gpx_buffer_fetch_m|gpx_buffer_match_m|gpx_source|highway|highway_norm|ia1_dataset_id|ia1_snapshot_tag|ia1_version|input_stage|mainline_role|match_score|match_score_threshold|max_distance_m|min_overlap_ratio|name|osm_element_type|osm_id|osm_source|osm_way_id|overlap_len_m|overlap_ratio|pipeline_stage|route_id|route_role|segment_len_m|selected|semantic_score,route_semantic_context_not_fork_inventory,False,"Route semantic, surface, guidepost, facility, trail, path, road, or way context exists, but it is not a governed fork/decision point inventory."
outputs\ib0b_mainline_v1_1\qixing_lengshuikeng_main_peak_20260523\qixing_lengshuikeng_main_peak_20260523_mainline_ordered_path_ib0_matched.geojson,True,1,ab_mode|activity_fp|activity_name|activity_type|analysis_unit|anchor_source_mode|case_id|case_name|ia1_dataset_id|ia1_snapshot_tag|ia1_version|input_stage|length_m|path_node_n|route_id|source,route_semantic_context_not_fork_inventory,False,"Route semantic, surface, guidepost, facility, trail, path, road, or way context exists, but it is not a governed fork/decision point inventory."
outputs\ib0b_mainline_v1_1\qixing_xiaoyoukeng_main_peak_20260315\qixing_xiaoyoukeng_main_peak_20260315_mainline_debug_segments_ib0_matched.csv,True,27,route_id|case_id|case_name|activity_type|activity_name|activity_fp|ia1_version|ia1_dataset_id|ia1_snapshot_tag|input_stage|ab_mode|osm_way_id|name|highway_norm|route_role|mainline_role|distance_to_gpx_m|overlap_ratio|match_score,route_semantic_context_not_fork_inventory,False,"Route semantic, surface, guidepost, facility, trail, path, road, or way context exists, but it is not a governed fork/decision point inventory."
outputs\ib0b_mainline_v1_1\qixing_xiaoyoukeng_main_peak_20260315\qixing_xiaoyoukeng_main_peak_20260315_mainline_ib0_matched.geojson,True,27,ab_mode|activity_buffer_fetch_m|activity_buffer_match_m|activity_fp|activity_name|activity_source|activity_type|case_id|case_name|distance_score|distance_to_activity_m|distance_to_gpx_m|gpx_buffer_fetch_m|gpx_buffer_match_m|gpx_source|highway|highway_norm|ia1_dataset_id|ia1_snapshot_tag|ia1_version|input_stage|mainline_role|match_score|match_score_threshold|max_distance_m|min_overlap_ratio|name|osm_element_type|osm_id|osm_source|osm_way_id|overlap_len_m|overlap_ratio|pipeline_stage|route_id|route_role|segment_len_m|selected|semantic_score,route_semantic_context_not_fork_inventory,False,"Route semantic, surface, guidepost, facility, trail, path, road, or way context exists, but it is not a governed fork/decision point inventory."
outputs\ib0b_mainline_v1_1\qixing_xiaoyoukeng_main_peak_20260315\qixing_xiaoyoukeng_main_peak_20260315_mainline_ordered_path_ib0_matched.geojson,True,1,ab_mode|activity_fp|activity_name|activity_type|analysis_unit|anchor_source_mode|case_id|case_name|ia1_dataset_id|ia1_snapshot_tag|ia1_version|input_stage|length_m|path_node_n|route_id|source,route_semantic_context_not_fork_inventory,False,"Route semantic, surface, guidepost, facility, trail, path, road, or way context exists, but it is not a governed fork/decision point inventory."
outputs\ib0b_output\qixing_xiaoyoukeng_roundtrip_joyhike\qixing_xiaoyoukeng_roundtrip_joyhike_mainline.geojson,True,24,ab_mode|case_id|case_name|distance_score|distance_to_gpx_m|gpx_buffer_fetch_m|gpx_buffer_match_m|gpx_name|gpx_source|highway|highway_norm|ia1_dataset_id|ia1_version|input_stage|mainline_role|match_score|match_score_threshold|max_distance_m|min_overlap_ratio|name|osm_element_type|osm_id|osm_source|osm_way_id|overlap_len_m|overlap_ratio|pipeline_stage|prune_keep|route_id|route_role|segment_len_m|selected|semantic_score,route_semantic_context_not_fork_inventory,False,"Route semantic, surface, guidepost, facility, trail, path, road, or way context exists, but it is not a governed fork/decision point inventory."
outputs\ib0b_output\qixing_xiaoyoukeng_roundtrip_joyhike\qixing_xiaoyoukeng_roundtrip_joyhike_mainline_debug_segments_ib0a_pruned.csv,True,24,route_id|case_id|case_name|gpx_name|input_stage|ab_mode|osm_way_id|name|highway_norm|route_role|mainline_role|distance_to_gpx_m|overlap_ratio|match_score,route_semantic_context_not_fork_inventory,False,"Route semantic, surface, guidepost, facility, trail, path, road, or way context exists, but it is not a governed fork/decision point inventory."
outputs\ib0b_output\qixing_xiaoyoukeng_roundtrip_joyhike\qixing_xiaoyoukeng_roundtrip_joyhike_mainline_ib0a_pruned.geojson,True,24,ab_mode|case_id|case_name|distance_score|distance_to_gpx_m|gpx_buffer_fetch_m|gpx_buffer_match_m|gpx_name|gpx_source|highway|highway_norm|ia1_dataset_id|ia1_version|input_stage|mainline_role|match_score|match_score_threshold|max_distance_m|min_overlap_ratio|name|osm_element_type|osm_id|osm_source|osm_way_id|overlap_len_m|overlap_ratio|pipeline_stage|prune_keep|route_id|route_role|segment_len_m|selected|semantic_score,route_semantic_context_not_fork_inventory,False,"Route semantic, surface, guidepost, facility, trail, path, road, or way context exists, but it is not a governed fork/decision point inventory."
outputs\ib0b_output\qixing_xiaoyoukeng_roundtrip_joyhike\qixing_xiaoyoukeng_roundtrip_joyhike_mainline_ordered_path.geojson,True,1,ab_mode|analysis_unit|case_id|case_name|gpx_name|input_stage|length_m|path_node_n|route_id|source,route_semantic_context_not_fork_inventory,False,"Route semantic, surface, guidepost, facility, trail, path, road, or way context exists, but it is not a governed fork/decision point inventory."
outputs\ib0b_output\qixing_xiaoyoukeng_roundtrip_joyhike\qixing_xiaoyoukeng_roundtrip_joyhike_mainline_ordered_path_ib0a_pruned.geojson,True,1,ab_mode|analysis_unit|case_id|case_name|gpx_name|input_stage|length_m|path_node_n|route_id|source,route_semantic_context_not_fork_inventory,False,"Route semantic, surface, guidepost, facility, trail, path, road, or way context exists, but it is not a governed fork/decision point inventory."
outputs\ib0d_output\qixing_xiaoyoukeng_roundtrip_joyhike\qixing_mainline_ordered_path_trimmed.geojson,True,1,end_anchor_name|end_anchor_offset_m|end_anchor_source|input_anchor|input_ordered_path|is_same_entry_exit|original_len_m|removed_head_m|removed_tail_m|source|start_anchor_name|start_anchor_offset_m|start_anchor_source|trim_end_m|trim_mode|trim_reason|trim_start_m|trimmed_len_m,route_semantic_context_not_fork_inventory,False,"Route semantic, surface, guidepost, facility, trail, path, road, or way context exists, but it is not a governed fork/decision point inventory."
outputs\ib0d_output\qixing_xiaoyoukeng_roundtrip_joyhike\qixing_mainline_trim_summary.csv,True,1,input_ordered_path|input_anchor|trim_mode|trim_reason|is_same_entry_exit|original_len_m|start_proj_m|end_proj_m|start_end_proj_diff_m|trim_start_m|trim_end_m|trimmed_len_m|removed_head_m|removed_tail_m|start_anchor_source|start_anchor_name|start_anchor_offset_m|end_anchor_source|end_anchor_name|end_anchor_offset_m,route_semantic_context_not_fork_inventory,False,"Route semantic, surface, guidepost, facility, trail, path, road, or way context exists, but it is not a governed fork/decision point inventory."
outputs\ib0d_trimmed_mainline\juansi_waterfall_fitcsv_20260503\juansi_waterfall_fitcsv_20260503_mainline_ordered_path_trimmed.geojson,True,1,end_anchor_name|end_anchor_offset_m|end_anchor_source|input_anchor|input_ordered_path|is_same_entry_exit|original_len_m|removed_head_m|removed_tail_m|source|start_anchor_name|start_anchor_offset_m|start_anchor_source|trim_end_m|trim_mode|trim_reason|trim_start_m|trimmed_len_m,route_semantic_context_not_fork_inventory,False,"Route semantic, surface, guidepost, facility, trail, path, road, or way context exists, but it is not a governed fork/decision point inventory."
outputs\ib0d_trimmed_mainline\juansi_waterfall_fitcsv_20260503\juansi_waterfall_fitcsv_20260503_mainline_trim_summary.csv,True,1,input_ordered_path|input_anchor|trim_mode|trim_reason|is_same_entry_exit|original_len_m|start_proj_m|end_proj_m|start_end_proj_diff_m|trim_start_m|trim_end_m|trimmed_len_m|removed_head_m|removed_tail_m|start_anchor_source|start_anchor_name|start_anchor_offset_m|end_anchor_source|end_anchor_name|end_anchor_offset_m,route_semantic_context_not_fork_inventory,False,"Route semantic, surface, guidepost, facility, trail, path, road, or way context exists, but it is not a governed fork/decision point inventory."
outputs\ib0d_trimmed_mainline\qixing_lengshuikeng_main_peak_20260523\qixing_lengshuikeng_main_peak_20260523_mainline_ordered_path_trimmed.geojson,True,1,case_id|end_anchor_name|end_anchor_offset_m|end_anchor_source|input_anchor|input_ordered_path|is_same_entry_exit|original_len_m|removed_head_m|removed_tail_m|same_entry_anchor_first_m|same_entry_anchor_hits_n|same_entry_anchor_last_m|same_entry_policy|same_entry_trim_applied|source|start_anchor_name|start_anchor_offset_m|start_anchor_source|trim_end_m|trim_mode|trim_reason|trim_start_m|trimmed_len_m,route_semantic_context_not_fork_inventory,False,"Route semantic, surface, guidepost, facility, trail, path, road, or way context exists, but it is not a governed fork/decision point inventory."
outputs\ib0d_trimmed_mainline\qixing_lengshuikeng_main_peak_20260523\qixing_lengshuikeng_main_peak_20260523_mainline_trim_summary.csv,True,1,case_id|input_ordered_path|input_anchor|trim_mode|trim_reason|is_same_entry_exit|same_entry_policy|same_entry_trim_applied|same_entry_anchor_hits_n|same_entry_anchor_first_m|same_entry_anchor_last_m|same_entry_leading_threshold_m|same_entry_anchor_match_radius_m|original_len_m|start_proj_m|end_proj_m|start_end_proj_diff_m|trim_start_m|trim_end_m|trimmed_len_m|removed_head_m|removed_tail_m|start_anchor_source|start_anchor_name|start_anchor_offset_m|end_anchor_source|end_anchor_name|end_anchor_offset_m|route_point_count|self_near_pair_count|self_near_zone_count|self_near_spatial_threshold_m|self_near_route_gap_threshold_m,route_semantic_context_not_fork_inventory,False,"Route semantic, surface, guidepost, facility, trail, path, road, or way context exists, but it is not a governed fork/decision point inventory."
outputs\ib0d_trimmed_mainline\qixing_xiaoyoukeng_main_peak_20260315\qixing_xiaoyoukeng_main_peak_20260315_mainline_ordered_path_trimmed.geojson,True,1,case_id|end_anchor_name|end_anchor_offset_m|end_anchor_source|input_anchor|input_ordered_path|is_same_entry_exit|original_len_m|removed_head_m|removed_tail_m|same_entry_anchor_first_m|same_entry_anchor_hits_n|same_entry_anchor_last_m|same_entry_policy|same_entry_trim_applied|source|start_anchor_name|start_anchor_offset_m|start_anchor_source|trim_end_m|trim_mode|trim_reason|trim_start_m|trimmed_len_m,route_semantic_context_not_fork_inventory,False,"Route semantic, surface, guidepost, facility, trail, path, road, or way context exists, but it is not a governed fork/decision point inventory."
outputs\ib0d_trimmed_mainline\qixing_xiaoyoukeng_main_peak_20260315\qixing_xiaoyoukeng_main_peak_20260315_mainline_trim_summary.csv,True,1,case_id|input_ordered_path|input_anchor|trim_mode|trim_reason|is_same_entry_exit|same_entry_policy|same_entry_trim_applied|same_entry_anchor_hits_n|same_entry_anchor_first_m|same_entry_anchor_last_m|same_entry_leading_threshold_m|same_entry_anchor_match_radius_m|original_len_m|start_proj_m|end_proj_m|start_end_proj_diff_m|trim_start_m|trim_end_m|trimmed_len_m|removed_head_m|removed_tail_m|start_anchor_source|start_anchor_name|start_anchor_offset_m|end_anchor_source|end_anchor_name|end_anchor_offset_m,route_semantic_context_not_fork_inventory,False,"Route semantic, surface, guidepost, facility, trail, path, road, or way context exists, but it is not a governed fork/decision point inventory."
outputs\ib0d_trimmed_mainline\zhonghua_ust_jiuwufeng_roundtrip_biji\zhonghua_ust_jiuwufeng_roundtrip_biji_mainline_ordered_path_trimmed.geojson,True,1,case_id|end_anchor_name|end_anchor_offset_m|end_anchor_source|input_anchor|input_ordered_path|is_same_entry_exit|original_len_m|removed_head_m|removed_tail_m|same_entry_anchor_first_m|same_entry_anchor_hits_n|same_entry_anchor_last_m|same_entry_policy|same_entry_trim_applied|source|start_anchor_name|start_anchor_offset_m|start_anchor_source|trim_end_m|trim_mode|trim_reason|trim_start_m|trimmed_len_m,route_semantic_context_not_fork_inventory,False,"Route semantic, surface, guidepost, facility, trail, path, road, or way context exists, but it is not a governed fork/decision point inventory."
outputs\ib0d_trimmed_mainline\zhonghua_ust_jiuwufeng_roundtrip_biji\zhonghua_ust_jiuwufeng_roundtrip_biji_mainline_trim_summary.csv,True,1,case_id|input_ordered_path|input_anchor|trim_mode|trim_reason|is_same_entry_exit|same_entry_policy|same_entry_trim_applied|same_entry_anchor_hits_n|same_entry_anchor_first_m|same_entry_anchor_last_m|same_entry_leading_threshold_m|same_entry_anchor_match_radius_m|original_len_m|start_proj_m|end_proj_m|start_end_proj_diff_m|trim_start_m|trim_end_m|trimmed_len_m|removed_head_m|removed_tail_m|start_anchor_source|start_anchor_name|start_anchor_offset_m|end_anchor_source|end_anchor_name|end_anchor_offset_m,route_semantic_context_not_fork_inventory,False,"Route semantic, surface, guidepost, facility, trail, path, road, or way context exists, but it is not a governed fork/decision point inventory."
