case_id,route_source_path,graph_source_path,node_id,mainline_route_dist_m,lat,lon,side_branch_neighbor_node_id,side_branch_neighbor_lat,side_branch_neighbor_lon,side_branch_distance_from_mainline_m,side_branch_angle_deg,classification_reason
juansi_waterfall,outputs/ib1c_route_profile_semantics/juansi_waterfall_fitcsv_20260503/juansi_waterfall_fitcsv_20260503_route_profile_semantic_enriched.csv,MERGED_GRAPH_SOURCES,"coord:25.1659022,121.5632059",3971.511,25.1659022,121.5632059,"coord:25.1658673,121.5631884",25.1658673,121.5631884,4.262,48.165,neighbor edge is not aligned to matched mainline route corridor
juansi_waterfall,outputs/ib1c_route_profile_semantics/juansi_waterfall_fitcsv_20260503/juansi_waterfall_fitcsv_20260503_route_profile_semantic_enriched.csv,MERGED_GRAPH_SOURCES,"coord:25.1663620,121.5636282",3958.0,25.166362,121.5636282,"coord:25.1664674,121.5639753",25.1664674,121.5639753,36.846,83.392,neighbor edge is not aligned to matched mainline route corridor
juansi_waterfall,outputs/ib1c_route_profile_semantics/juansi_waterfall_fitcsv_20260503/juansi_waterfall_fitcsv_20260503_route_profile_semantic_enriched.csv,MERGED_GRAPH_SOURCES,"coord:25.1661711,121.5637230",3964.0,25.1661711,121.563723,"coord:25.1662873,121.5641144",25.1662873,121.5641144,41.456,117.305,neighbor edge is not aligned to matched mainline route corridor
juansi_waterfall,outputs/ib1c_route_profile_semantics/juansi_waterfall_fitcsv_20260503/juansi_waterfall_fitcsv_20260503_route_profile_semantic_enriched.csv,MERGED_GRAPH_SOURCES,"coord:25.1661711,121.5637230",3964.0,25.1661711,121.563723,"coord:25.1659606,121.5637992",25.1659606,121.5637992,24.631,27.285,neighbor edge is not aligned to matched mainline route corridor
juansi_waterfall,outputs/ib1c_route_profile_semantics/juansi_waterfall_fitcsv_20260503/juansi_waterfall_fitcsv_20260503_route_profile_semantic_enriched.csv,MERGED_GRAPH_SOURCES,"coord:25.1661924,121.5633780",3964.0,25.1661924,121.563378,"coord:25.1657589,121.5635660",25.1657589,121.563566,51.783,30.575,neighbor edge is not aligned to matched mainline route corridor
juansi_waterfall,outputs/ib1c_route_profile_semantics/juansi_waterfall_fitcsv_20260503/juansi_waterfall_fitcsv_20260503_route_profile_semantic_enriched.csv,MERGED_GRAPH_SOURCES,"coord:25.1678147,121.5629173",3785.0,25.1678147,121.5629173,"coord:25.1678751,121.5628846",25.1678751,121.5628846,7.479,94.001,neighbor edge is not aligned to matched mainline route corridor
juansi_waterfall,outputs/ib1c_route_profile_semantics/juansi_waterfall_fitcsv_20260503/juansi_waterfall_fitcsv_20260503_route_profile_semantic_enriched.csv,MERGED_GRAPH_SOURCES,"coord:25.1661719,121.5635485",3964.0,25.1661719,121.5635485,"coord:25.1659533,121.5636251",25.1659533,121.5636251,25.5,26.741,neighbor edge is not aligned to matched mainline route corridor
juansi_waterfall,outputs/ib1c_route_profile_semantics/juansi_waterfall_fitcsv_20260503/juansi_waterfall_fitcsv_20260503_route_profile_semantic_enriched.csv,MERGED_GRAPH_SOURCES,"coord:25.1664412,121.5635789",3956.0,25.1664412,121.5635789,"coord:25.1665510,121.5639527",25.166551,121.5639527,39.551,71.595,neighbor edge is not aligned to matched mainline route corridor
juansi_waterfall,outputs/ib1c_route_profile_semantics/juansi_waterfall_fitcsv_20260503/juansi_waterfall_fitcsv_20260503_route_profile_semantic_enriched.csv,MERGED_GRAPH_SOURCES,"coord:25.1678065,121.5629576",3785.0,25.1678065,121.5629576,"coord:25.1679171,121.5629176",25.1679171,121.5629176,12.94,101.981,neighbor edge is not aligned to matched mainline route corridor
juansi_waterfall,outputs/ib1c_route_profile_semantics/juansi_waterfall_fitcsv_20260503/juansi_waterfall_fitcsv_20260503_route_profile_semantic_enriched.csv,MERGED_GRAPH_SOURCES,"coord:25.1672430,121.5673942",3288.0,25.167243,121.5673942,"coord:25.1674240,121.5677029",25.167424,121.5677029,37.017,53.028,neighbor edge is not aligned to matched mainline route corridor
juansi_waterfall,outputs/ib1c_route_profile_semantics/juansi_waterfall_fitcsv_20260503/juansi_waterfall_fitcsv_20260503_route_profile_semantic_enriched.csv,MERGED_GRAPH_SOURCES,"coord:25.1665156,121.5658653",3130.0,25.1665156,121.5658653,"coord:25.1663533,121.5654876",25.1663533,121.5654876,42.078,179.68,neighbor edge is not aligned to matched mainline route corridor
juansi_waterfall,outputs/ib1c_route_profile_semantics/juansi_waterfall_fitcsv_20260503/juansi_waterfall_fitcsv_20260503_route_profile_semantic_enriched.csv,MERGED_GRAPH_SOURCES,"coord:25.1518482,121.5621014",289.0,25.1518482,121.5621014,"coord:25.1516771,121.5620577",25.1516771,121.5620577,19.527,20.624,neighbor edge is not aligned to matched mainline route corridor
juansi_waterfall,outputs/ib1c_route_profile_semantics/juansi_waterfall_fitcsv_20260503/juansi_waterfall_fitcsv_20260503_route_profile_semantic_enriched.csv,MERGED_GRAPH_SOURCES,"coord:25.1518482,121.5621014",289.0,25.1518482,121.5621014,"coord:25.1520860,121.5620430",25.152086,121.562043,27.088,133.825,neighbor edge is not aligned to matched mainline route corridor
juansi_waterfall,outputs/ib1c_route_profile_semantics/juansi_waterfall_fitcsv_20260503/juansi_waterfall_fitcsv_20260503_route_profile_semantic_enriched.csv,MERGED_GRAPH_SOURCES,"coord:25.1634203,121.5718568",2264.0,25.1634203,121.5718568,"coord:25.1635077,121.5719242",25.1635077,121.5719242,11.852,105.348,neighbor edge is not aligned to matched mainline route corridor
juansi_waterfall,outputs/ib1c_route_profile_semantics/juansi_waterfall_fitcsv_20260503/juansi_waterfall_fitcsv_20260503_route_profile_semantic_enriched.csv,MERGED_GRAPH_SOURCES,"coord:25.1512756,121.5618778",23.0,25.1512756,121.5618778,"coord:25.1509114,121.5616034",25.1509114,121.5616034,49.019,135.292,neighbor edge is not aligned to matched mainline route corridor
juansi_waterfall,outputs/ib1c_route_profile_semantics/juansi_waterfall_fitcsv_20260503/juansi_waterfall_fitcsv_20260503_route_profile_semantic_enriched.csv,MERGED_GRAPH_SOURCES,"coord:25.1512756,121.5618778",23.0,25.1512756,121.5618778,"coord:25.1514033,121.5616746",25.1514033,121.5616746,24.899,134.231,neighbor edge is not aligned to matched mainline route corridor
juansi_waterfall,outputs/ib1c_route_profile_semantics/juansi_waterfall_fitcsv_20260503/juansi_waterfall_fitcsv_20260503_route_profile_semantic_enriched.csv,MERGED_GRAPH_SOURCES,"coord:25.1678434,121.5633411",3744.0,25.1678434,121.5633411,"coord:25.1680485,121.5631534",25.1680485,121.5631534,29.613,90.183,neighbor edge is not aligned to matched mainline route corridor
juansi_waterfall,outputs/ib1c_route_profile_semantics/juansi_waterfall_fitcsv_20260503/juansi_waterfall_fitcsv_20260503_route_profile_semantic_enriched.csv,MERGED_GRAPH_SOURCES,"coord:25.1679364,121.5634694",3728.0,25.1679364,121.5634694,"coord:25.1680955,121.5633143",25.1680955,121.5633143,23.593,88.395,neighbor edge is not aligned to matched mainline route corridor
juansi_waterfall,outputs/ib1c_route_profile_semantics/juansi_waterfall_fitcsv_20260503/juansi_waterfall_fitcsv_20260503_route_profile_semantic_enriched.csv,MERGED_GRAPH_SOURCES,"coord:25.1681578,121.5634273",3699.0,25.1681578,121.5634273,"coord:25.1680955,121.5633143",25.1680955,121.5633143,13.316,43.413,neighbor edge is not aligned to matched mainline route corridor
juansi_waterfall,outputs/ib1c_route_profile_semantics/juansi_waterfall_fitcsv_20260503/juansi_waterfall_fitcsv_20260503_route_profile_semantic_enriched.csv,MERGED_GRAPH_SOURCES,"coord:25.1678607,121.5630228",3780.0,25.1678607,121.5630228,"coord:25.1679496,121.5630344",25.1679496,121.5630344,9.954,116.376,neighbor edge is not aligned to matched mainline route corridor
juansi_waterfall,outputs/ib1c_route_profile_semantics/juansi_waterfall_fitcsv_20260503/juansi_waterfall_fitcsv_20260503_route_profile_semantic_enriched.csv,MERGED_GRAPH_SOURCES,"coord:25.1686116,121.5659889",3462.0,25.1686116,121.5659889,"coord:25.1686351,121.5660149",25.1686351,121.5660149,3.698,127.029,neighbor edge is not aligned to matched mainline route corridor
juansi_waterfall,outputs/ib1c_route_profile_semantics/juansi_waterfall_fitcsv_20260503/juansi_waterfall_fitcsv_20260503_route_profile_semantic_enriched.csv,MERGED_GRAPH_SOURCES,"coord:25.1523233,121.5623219",108.0,25.1523233,121.5623219,"coord:25.1522565,121.5622693",25.1522565,121.5622693,9.122,169.884,neighbor edge is not aligned to matched mainline route corridor
juansi_waterfall,outputs/ib1c_route_profile_semantics/juansi_waterfall_fitcsv_20260503/juansi_waterfall_fitcsv_20260503_route_profile_semantic_enriched.csv,MERGED_GRAPH_SOURCES,"coord:25.1523233,121.5623219",108.0,25.1523233,121.5623219,"coord:25.1523978,121.5623535",25.1523978,121.5623535,8.874,24.592,neighbor edge is not aligned to matched mainline route corridor
juansi_waterfall,outputs/ib1c_route_profile_semantics/juansi_waterfall_fitcsv_20260503/juansi_waterfall_fitcsv_20260503_route_profile_semantic_enriched.csv,MERGED_GRAPH_SOURCES,"coord:25.1522565,121.5622693",337.0,25.1522565,121.5622693,"coord:25.1523233,121.5623219",25.1523233,121.5623219,9.122,11.934,neighbor edge is not aligned to matched mainline route corridor
juansi_waterfall,outputs/ib1c_route_profile_semantics/juansi_waterfall_fitcsv_20260503/juansi_waterfall_fitcsv_20260503_route_profile_semantic_enriched.csv,MERGED_GRAPH_SOURCES,"coord:25.1521812,121.5622463",253.0,25.1521812,121.5622463,"coord:25.1522067,121.5623219",25.1522067,121.5623219,8.12,155.398,neighbor edge is not aligned to matched mainline route corridor
juansi_waterfall,outputs/ib1c_route_profile_semantics/juansi_waterfall_fitcsv_20260503/juansi_waterfall_fitcsv_20260503_route_profile_semantic_enriched.csv,MERGED_GRAPH_SOURCES,"coord:25.1518000,121.5621683",290.0,25.1518,121.5621683,"coord:25.1516632,121.5621121",25.1516632,121.5621121,16.229,13.243,neighbor edge is not aligned to matched mainline route corridor
juansi_waterfall,outputs/ib1c_route_profile_semantics/juansi_waterfall_fitcsv_20260503/juansi_waterfall_fitcsv_20260503_route_profile_semantic_enriched.csv,MERGED_GRAPH_SOURCES,"coord:25.1516632,121.5621121",0.0,25.1516632,121.5621121,"coord:25.1518000,121.5621683",25.1518,121.5621683,16.229,99.992,neighbor edge is not aligned to matched mainline route corridor
juansi_waterfall,outputs/ib1c_route_profile_semantics/juansi_waterfall_fitcsv_20260503/juansi_waterfall_fitcsv_20260503_route_profile_semantic_enriched.csv,MERGED_GRAPH_SOURCES,"coord:25.1654580,121.5663326",2990.0,25.165458,121.5663326,"coord:25.1652730,121.5666014",25.165273,121.5666014,33.985,126.796,neighbor edge is not aligned to matched mainline route corridor
juansi_waterfall,outputs/ib1c_route_profile_semantics/juansi_waterfall_fitcsv_20260503/juansi_waterfall_fitcsv_20260503_route_profile_semantic_enriched.csv,MERGED_GRAPH_SOURCES,"coord:25.1649203,121.5679092",2739.0,25.1649203,121.5679092,"coord:25.1648378,121.5676255",25.1648378,121.5676255,29.989,16.609,neighbor edge is not aligned to matched mainline route corridor
juansi_waterfall,outputs/ib1c_route_profile_semantics/juansi_waterfall_fitcsv_20260503/juansi_waterfall_fitcsv_20260503_route_profile_semantic_enriched.csv,MERGED_GRAPH_SOURCES,"coord:25.1648530,121.5678833",2742.0,25.164853,121.5678833,"coord:25.1645361,121.5678894",25.1645361,121.5678894,35.243,89.796,neighbor edge is not aligned to matched mainline route corridor
juansi_waterfall,outputs/ib1c_route_profile_semantics/juansi_waterfall_fitcsv_20260503/juansi_waterfall_fitcsv_20260503_route_profile_semantic_enriched.csv,MERGED_GRAPH_SOURCES,"coord:25.1595266,121.5695223",1751.0,25.1595266,121.5695223,"coord:25.1594319,121.5696537",25.1594319,121.5696537,16.905,89.218,neighbor edge is not aligned to matched mainline route corridor
juansi_waterfall,outputs/ib1c_route_profile_semantics/juansi_waterfall_fitcsv_20260503/juansi_waterfall_fitcsv_20260503_route_profile_semantic_enriched.csv,MERGED_GRAPH_SOURCES,"coord:25.1600239,121.5692463",1775.0,25.1600239,121.5692463,"coord:25.1599890,121.5690720",25.159989,121.569072,17.967,145.279,neighbor edge is not aligned to matched mainline route corridor
juansi_waterfall,outputs/ib1c_route_profile_semantics/juansi_waterfall_fitcsv_20260503/juansi_waterfall_fitcsv_20260503_route_profile_semantic_enriched.csv,MERGED_GRAPH_SOURCES,"coord:25.1588128,121.5672827",1526.0,25.1588128,121.5672827,"coord:25.1589633,121.5672719",25.1589633,121.5672719,16.77,48.333,neighbor edge is not aligned to matched mainline route corridor
juansi_waterfall,outputs/ib1c_route_profile_semantics/juansi_waterfall_fitcsv_20260503/juansi_waterfall_fitcsv_20260503_route_profile_semantic_enriched.csv,MERGED_GRAPH_SOURCES,"coord:25.1525466,121.5629730",416.0,25.1525466,121.562973,"coord:25.1525047,121.5629177",25.1525047,121.5629177,7.259,168.023,neighbor edge is not aligned to matched mainline route corridor
juansi_waterfall,outputs/ib1c_route_profile_semantics/juansi_waterfall_fitcsv_20260503/juansi_waterfall_fitcsv_20260503_route_profile_semantic_enriched.csv,MERGED_GRAPH_SOURCES,"coord:25.1525466,121.5629730",416.0,25.1525466,121.562973,"coord:25.1525110,121.5629260",25.15251097,121.56292597,6.173,168.023,neighbor edge is not aligned to matched mainline route corridor
juansi_waterfall,outputs/ib1c_route_profile_semantics/juansi_waterfall_fitcsv_20260503/juansi_waterfall_fitcsv_20260503_route_profile_semantic_enriched.csv,MERGED_GRAPH_SOURCES,"coord:25.1523063,121.5632138",427.0,25.1523063,121.5632138,"coord:25.1522747,121.5632057",25.1522747,121.5632057,3.607,134.228,neighbor edge is not aligned to matched mainline route corridor
juansi_waterfall,outputs/ib1c_route_profile_semantics/juansi_waterfall_fitcsv_20260503/juansi_waterfall_fitcsv_20260503_route_profile_semantic_enriched.csv,MERGED_GRAPH_SOURCES,"coord:25.1521728,121.5621959",257.0,25.1521728,121.5621959,"coord:25.1528430,121.5623988",25.152843,121.5623988,77.27,155.851,neighbor edge is not aligned to matched mainline route corridor
juansi_waterfall,outputs/ib1c_route_profile_semantics/juansi_waterfall_fitcsv_20260503/juansi_waterfall_fitcsv_20260503_route_profile_semantic_enriched.csv,MERGED_GRAPH_SOURCES,"coord:25.1516771,121.5620577",4.0,25.1516771,121.5620577,"coord:25.1518482,121.5621014",25.1518482,121.5621014,19.527,140.699,neighbor edge is not aligned to matched mainline route corridor
juansi_waterfall,outputs/ib1c_route_profile_semantics/juansi_waterfall_fitcsv_20260503/juansi_waterfall_fitcsv_20260503_route_profile_semantic_enriched.csv,MERGED_GRAPH_SOURCES,"coord:25.1522067,121.5623219",95.0,25.1522067,121.5623219,"coord:25.1521812,121.5622463",25.1521812,121.5622463,8.12,157.96,neighbor edge is not aligned to matched mainline route corridor
juansi_waterfall,outputs/ib1c_route_profile_semantics/juansi_waterfall_fitcsv_20260503/juansi_waterfall_fitcsv_20260503_route_profile_semantic_enriched.csv,MERGED_GRAPH_SOURCES,"coord:25.1522067,121.5623219",95.0,25.1522067,121.5623219,"coord:25.1522413,121.5623933",25.1522413,121.5623933,8.152,14.314,neighbor edge is not aligned to matched mainline route corridor
juansi_waterfall,outputs/ib1c_route_profile_semantics/juansi_waterfall_fitcsv_20260503/juansi_waterfall_fitcsv_20260503_route_profile_semantic_enriched.csv,MERGED_GRAPH_SOURCES,"coord:25.1522413,121.5623933",349.0,25.1522413,121.5623933,"coord:25.1522067,121.5623219",25.1522067,121.5623219,8.152,163.759,neighbor edge is not aligned to matched mainline route corridor
juansi_waterfall,outputs/ib1c_route_profile_semantics/juansi_waterfall_fitcsv_20260503/juansi_waterfall_fitcsv_20260503_route_profile_semantic_enriched.csv,MERGED_GRAPH_SOURCES,"coord:25.1522413,121.5623933",349.0,25.1522413,121.5623933,"coord:25.1522768,121.5624228",25.1522768,121.5624228,4.939,8.646,neighbor edge is not aligned to matched mainline route corridor
juansi_waterfall,outputs/ib1c_route_profile_semantics/juansi_waterfall_fitcsv_20260503/juansi_waterfall_fitcsv_20260503_route_profile_semantic_enriched.csv,MERGED_GRAPH_SOURCES,"coord:25.1618387,121.5713948",2070.0,25.1618387,121.5713948,"coord:25.1618458,121.5714547",25.1618458,121.5714547,6.08,89.687,neighbor edge is not aligned to matched mainline route corridor
juansi_waterfall,outputs/ib1c_route_profile_semantics/juansi_waterfall_fitcsv_20260503/juansi_waterfall_fitcsv_20260503_route_profile_semantic_enriched.csv,MERGED_GRAPH_SOURCES,"coord:25.1654178,121.5678733",2781.0,25.1654178,121.5678733,"coord:25.1655401,121.5680097",25.1655401,121.5680097,19.323,55.074,neighbor edge is not aligned to matched mainline route corridor
juansi_waterfall,outputs/ib1c_route_profile_semantics/juansi_waterfall_fitcsv_20260503/juansi_waterfall_fitcsv_20260503_route_profile_semantic_enriched.csv,MERGED_GRAPH_SOURCES,"coord:25.1624536,121.5711360",2125.0,25.1624536,121.571136,"coord:25.1624862,121.5710033",25.1624862,121.5710033,13.839,127.774,neighbor edge is not aligned to matched mainline route corridor
juansi_waterfall,outputs/ib1c_route_profile_semantics/juansi_waterfall_fitcsv_20260503/juansi_waterfall_fitcsv_20260503_route_profile_semantic_enriched.csv,MERGED_GRAPH_SOURCES,"coord:25.1539809,121.5653322",725.0,25.1539809,121.5653322,"coord:25.1539858,121.5653954",25.1539858,121.5653954,6.384,45.099,neighbor edge is not aligned to matched mainline route corridor
juansi_waterfall,outputs/ib1c_route_profile_semantics/juansi_waterfall_fitcsv_20260503/juansi_waterfall_fitcsv_20260503_route_profile_semantic_enriched.csv,MERGED_GRAPH_SOURCES,"coord:25.1518101,121.5617533",4.0,25.1518101,121.5617533,"coord:25.1517746,121.5616373",25.1517746,121.5616373,12.325,19.001,neighbor edge is not aligned to matched mainline route corridor
juansi_waterfall,outputs/ib1c_route_profile_semantics/juansi_waterfall_fitcsv_20260503/juansi_waterfall_fitcsv_20260503_route_profile_semantic_enriched.csv,MERGED_GRAPH_SOURCES,"coord:25.1631080,121.5719829",2256.0,25.163108,121.5719829,"coord:25.1630824,121.5720071",25.1630824,121.5720071,3.746,131.457,neighbor edge is not aligned to matched mainline route corridor
juansi_waterfall,outputs/ib1c_route_profile_semantics/juansi_waterfall_fitcsv_20260503/juansi_waterfall_fitcsv_20260503_route_profile_semantic_enriched.csv,MERGED_GRAPH_SOURCES,"coord:25.1654128,121.5668167",2881.0,25.1654128,121.5668167,"coord:25.1653601,121.5668123",25.1653601,121.5668123,5.877,103.483,neighbor edge is not aligned to matched mainline route corridor
juansi_waterfall,outputs/ib1c_route_profile_semantics/juansi_waterfall_fitcsv_20260503/juansi_waterfall_fitcsv_20260503_route_profile_semantic_enriched.csv,MERGED_GRAPH_SOURCES,"coord:25.1671968,121.5673625",3288.0,25.1671968,121.5673625,"coord:25.1673837,121.5677165",25.1673837,121.5677165,41.245,55.707,neighbor edge is not aligned to matched mainline route corridor
juansi_waterfall,outputs/ib1c_route_profile_semantics/juansi_waterfall_fitcsv_20260503/juansi_waterfall_fitcsv_20260503_route_profile_semantic_enriched.csv,MERGED_GRAPH_SOURCES,"coord:25.1678174,121.5628824",3785.0,25.1678174,121.5628824,"coord:25.1678186,121.5628661",25.1678186,121.5628661,1.646,34.756,neighbor edge is not aligned to matched mainline route corridor
juansi_waterfall,outputs/ib1c_route_profile_semantics/juansi_waterfall_fitcsv_20260503/juansi_waterfall_fitcsv_20260503_route_profile_semantic_enriched.csv,MERGED_GRAPH_SOURCES,"coord:25.1678174,121.5628824",3785.0,25.1678174,121.5628824,"coord:25.1678751,121.5628846",25.1678751,121.5628846,6.42,122.082,neighbor edge is not aligned to matched mainline route corridor
juansi_waterfall,outputs/ib1c_route_profile_semantics/juansi_waterfall_fitcsv_20260503/juansi_waterfall_fitcsv_20260503_route_profile_semantic_enriched.csv,MERGED_GRAPH_SOURCES,"coord:25.1677785,121.5628615",3786.0,25.1677785,121.5628615,"coord:25.1677818,121.5628215",25.1677818,121.5628215,4.042,51.979,neighbor edge is not aligned to matched mainline route corridor
juansi_waterfall,outputs/ib1c_route_profile_semantics/juansi_waterfall_fitcsv_20260503/juansi_waterfall_fitcsv_20260503_route_profile_semantic_enriched.csv,MERGED_GRAPH_SOURCES,"coord:25.1522768,121.5624228",110.0,25.1522768,121.5624228,"coord:25.1522413,121.5623933",25.1522413,121.5623933,4.939,167.586,neighbor edge is not aligned to matched mainline route corridor
juansi_waterfall,outputs/ib1c_route_profile_semantics/juansi_waterfall_fitcsv_20260503/juansi_waterfall_fitcsv_20260503_route_profile_semantic_enriched.csv,MERGED_GRAPH_SOURCES,"coord:25.1517082,121.5622096",52.0,25.1517082,121.5622096,"coord:25.1517177,121.5622174",25.1517177,121.5622174,1.316,0.842,neighbor edge is not aligned to matched mainline route corridor
juansi_waterfall,outputs/ib1c_route_profile_semantics/juansi_waterfall_fitcsv_20260503/juansi_waterfall_fitcsv_20260503_route_profile_semantic_enriched.csv,MERGED_GRAPH_SOURCES,"coord:25.1517177,121.5622174",295.0,25.1517177,121.5622174,"coord:25.1518170,121.5622904",25.151817,121.5622904,13.263,0.0,neighbor edge is not aligned to matched mainline route corridor
juansi_waterfall,outputs/ib1c_route_profile_semantics/juansi_waterfall_fitcsv_20260503/juansi_waterfall_fitcsv_20260503_route_profile_semantic_enriched.csv,MERGED_GRAPH_SOURCES,"coord:25.1517177,121.5622174",295.0,25.1517177,121.5622174,"coord:25.1517082,121.5622096",25.1517082,121.5622096,1.316,177.022,neighbor edge is not aligned to matched mainline route corridor
juansi_waterfall,outputs/ib1c_route_profile_semantics/juansi_waterfall_fitcsv_20260503/juansi_waterfall_fitcsv_20260503_route_profile_semantic_enriched.csv,MERGED_GRAPH_SOURCES,"coord:25.1517177,121.5622174",295.0,25.1517177,121.5622174,"coord:25.1517715,121.5622570",25.15177155,121.56225699,7.192,0.0,neighbor edge is not aligned to matched mainline route corridor
juansi_waterfall,outputs/ib1c_route_profile_semantics/juansi_waterfall_fitcsv_20260503/juansi_waterfall_fitcsv_20260503_route_profile_semantic_enriched.csv,MERGED_GRAPH_SOURCES,"coord:25.1525047,121.5629177",181.0,25.1525047,121.5629177,"coord:25.1525466,121.5629730",25.1525466,121.562973,7.259,174.934,neighbor edge is not aligned to matched mainline route corridor
juansi_waterfall,outputs/ib1c_route_profile_semantics/juansi_waterfall_fitcsv_20260503/juansi_waterfall_fitcsv_20260503_route_profile_semantic_enriched.csv,MERGED_GRAPH_SOURCES,"coord:25.1524762,121.5628922",185.0,25.1524762,121.5628922,"coord:25.1524502,121.5628576",25.1524502,121.56285763,4.524,6.517,neighbor edge is not aligned to matched mainline route corridor
juansi_waterfall,outputs/ib1c_route_profile_semantics/juansi_waterfall_fitcsv_20260503/juansi_waterfall_fitcsv_20260503_route_profile_semantic_enriched.csv,MERGED_GRAPH_SOURCES,"coord:25.1524334,121.5628353",155.0,25.1524334,121.5628353,"coord:25.1524502,121.5628576",25.1524502,121.56285763,2.923,10.268,neighbor edge is not aligned to matched mainline route corridor
juansi_waterfall,outputs/ib1c_route_profile_semantics/juansi_waterfall_fitcsv_20260503/juansi_waterfall_fitcsv_20260503_route_profile_semantic_enriched.csv,MERGED_GRAPH_SOURCES,"coord:25.1524334,121.5628353",155.0,25.1524334,121.5628353,"coord:25.1523014,121.5627477",25.15230144,121.56274765,17.121,171.008,neighbor edge is not aligned to matched mainline route corridor
juansi_waterfall,outputs/ib1c_route_profile_semantics/juansi_waterfall_fitcsv_20260503/juansi_waterfall_fitcsv_20260503_route_profile_semantic_enriched.csv,MERGED_GRAPH_SOURCES,"coord:25.1522592,121.5627196",215.0,25.1522592,121.5627196,"coord:25.1523014,121.5627477",25.15230144,121.56274765,5.48,178.014,neighbor edge is not aligned to matched mainline route corridor
juansi_waterfall,outputs/ib1c_route_profile_semantics/juansi_waterfall_fitcsv_20260503/juansi_waterfall_fitcsv_20260503_route_profile_semantic_enriched.csv,MERGED_GRAPH_SOURCES,"coord:25.1521685,121.5626699",121.0,25.1521685,121.5626699,"coord:25.1521519,121.5626426",25.15215189,121.56264263,3.308,169.577,neighbor edge is not aligned to matched mainline route corridor
juansi_waterfall,outputs/ib1c_route_profile_semantics/juansi_waterfall_fitcsv_20260503/juansi_waterfall_fitcsv_20260503_route_profile_semantic_enriched.csv,MERGED_GRAPH_SOURCES,"coord:25.1521132,121.5625791",110.0,25.1521132,121.5625791,"coord:25.1521519,121.5626426",25.15215189,121.56264263,7.707,6.702,neighbor edge is not aligned to matched mainline route corridor
juansi_waterfall,outputs/ib1c_route_profile_semantics/juansi_waterfall_fitcsv_20260503/juansi_waterfall_fitcsv_20260503_route_profile_semantic_enriched.csv,MERGED_GRAPH_SOURCES,"coord:25.1521132,121.5625791",110.0,25.1521132,121.5625791,"coord:25.1520967,121.5625605",25.15209671,121.5625605,2.62,176.232,neighbor edge is not aligned to matched mainline route corridor
juansi_waterfall,outputs/ib1c_route_profile_semantics/juansi_waterfall_fitcsv_20260503/juansi_waterfall_fitcsv_20260503_route_profile_semantic_enriched.csv,MERGED_GRAPH_SOURCES,"coord:25.1521132,121.5625791",110.0,25.1521132,121.5625791,"coord:25.1520671,121.5625271",25.1520671,121.5625271,7.326,176.232,neighbor edge is not aligned to matched mainline route corridor
juansi_waterfall,outputs/ib1c_route_profile_semantics/juansi_waterfall_fitcsv_20260503/juansi_waterfall_fitcsv_20260503_route_profile_semantic_enriched.csv,MERGED_GRAPH_SOURCES,"coord:25.1520671,121.5625271",345.0,25.1520671,121.5625271,"coord:25.1521132,121.5625791",25.1521132,121.5625791,7.326,4.362,neighbor edge is not aligned to matched mainline route corridor
juansi_waterfall,outputs/ib1c_route_profile_semantics/juansi_waterfall_fitcsv_20260503/juansi_waterfall_fitcsv_20260503_route_profile_semantic_enriched.csv,MERGED_GRAPH_SOURCES,"coord:25.1520671,121.5625271",345.0,25.1520671,121.5625271,"coord:25.1520516,121.5625031",25.15205165,121.56250313,2.962,175.415,neighbor edge is not aligned to matched mainline route corridor
juansi_waterfall,outputs/ib1c_route_profile_semantics/juansi_waterfall_fitcsv_20260503/juansi_waterfall_fitcsv_20260503_route_profile_semantic_enriched.csv,MERGED_GRAPH_SOURCES,"coord:25.1520252,121.5624621",337.0,25.1520252,121.5624621,"coord:25.1519214,121.5623676",25.15192137,121.56236763,14.957,172.06,neighbor edge is not aligned to matched mainline route corridor
juansi_waterfall,outputs/ib1c_route_profile_semantics/juansi_waterfall_fitcsv_20260503/juansi_waterfall_fitcsv_20260503_route_profile_semantic_enriched.csv,MERGED_GRAPH_SOURCES,"coord:25.1520252,121.5624621",337.0,25.1520252,121.5624621,"coord:25.1520516,121.5625031",25.15205165,121.56250313,5.07,7.13,neighbor edge is not aligned to matched mainline route corridor
juansi_waterfall,outputs/ib1c_route_profile_semantics/juansi_waterfall_fitcsv_20260503/juansi_waterfall_fitcsv_20260503_route_profile_semantic_enriched.csv,MERGED_GRAPH_SOURCES,"coord:25.1519143,121.5623612",321.0,25.15191432,121.56236121,"coord:25.1518170,121.5622904",25.151817,121.5622904,12.958,176.944,neighbor edge is not aligned to matched mainline route corridor
juansi_waterfall,outputs/ib1c_route_profile_semantics/juansi_waterfall_fitcsv_20260503/juansi_waterfall_fitcsv_20260503_route_profile_semantic_enriched.csv,MERGED_GRAPH_SOURCES,"coord:25.1519143,121.5623612",321.0,25.15191432,121.56236121,"coord:25.1519214,121.5623676",25.15192137,121.56236763,1.016,3.045,neighbor edge is not aligned to matched mainline route corridor
